0.0,0,1
-168.06999999999994,0,2
-168.06999999999994,0.0,3
-168.06999999999994,-3.619589084160209,4
-168.06999999999994,-6.510089953150342,5
-168.06999999999994,-11.938428577153992,6
-168.06999999999994,-6.686343180918221,7
-168.06999999999994,-704.6255950380204,8
-184.84053939480808,-704.6255950380204,9
-150.87099136069983,-704.6255950380204,10
-97.9540845367001,-704.6255950380204,11
-35.51174854890391,-704.6255950380204,12
-16.473826362822518,-704.6255950380204,13
-8.130846845062273,-704.6255950380204,14
-4.41479346140301,-704.6255950380204,15
-2.4395417932248566,-704.6255950380204,16
-122.58375324395968,-704.6255950380204,17
-73.45445166247545,-704.6255950380204,18
-22.580089479286883,-704.6255950380204,19
-10.024395963202284,-704.6255950380204,20
-4.638946145941709,-704.6255950380204,21
-3.9713991647826656,-704.6255950380204,22
-5.072010152441505,-704.6255950380204,23
-70.82310927762792,-704.6255950380204,24
-42.105243853908505,-704.6255950380204,25
-18.53343825286359,-704.6255950380204,26
-9.218156194989689,-704.6255950380204,27
-5.485579278738736,-704.6255950380204,28
-6.222667306561942,-704.6255950380204,29
-115.42207512056642,-704.6255950380204,30
-40.134754468639365,-704.6255950380204,31
-17.21622399204113,-704.6255950380204,32
-10.626410213825022,-704.6255950380204,33
-248.4384454539643,-704.6255950380204,34
-158.9766137482248,-704.6255950380204,35
-169.11418082163627,-704.6255950380204,36
-228.27697377578968,-704.6255950380204,37
-123.45478996181922,-704.6255950380204,38
-97.64199896081803,-704.6255950380204,39
-52.43113826418066,-704.6255950380204,40
-25.316945990433858,-704.6255950380204,41
-12.114817395853894,-704.6255950380204,42
-6.101370667447762,-704.6255950380204,43
-3.5751217524540486,-704.6255950380204,44
-4.24731580353596,-704.6255950380204,45
-15.363797189168073,-704.6255950380204,46
-247.5033389839808,-704.6255950380204,47
-294.88940251311794,-704.6255950380204,48
-157.39291602308435,-704.6255950380204,49
-143.98468594883113,-704.6255950380204,50
-68.02468491511884,-704.6255950380204,51
-32.556711578348995,-704.6255950380204,52
-15.317710104129908,-704.6255950380204,53
-252.21108306971377,-704.6255950380204,54
-193.8550695784735,-704.6255950380204,55
-158.83983192082678,-704.6255950380204,56
-67.48018959586838,-704.6255950380204,57
-28.368615661609276,-704.6255950380204,58
-15.077784378060155,-704.6255950380204,59
-85.68543423055803,-704.6255950380204,60
-207.37570855521344,-704.6255950380204,61
-82.37910359829706,-704.6255950380204,62
-209.26640388831746,-704.6255950380204,63
-234.39491752929814,-704.6255950380204,64
-159.43900342962104,-704.6255950380204,65
-96.87392369799761,-704.6255950380204,66
-51.98198801015347,-704.6255950380204,67
-27.96746152982491,-704.6255950380204,68
-38.807774729289655,-704.6255950380204,69
-265.8007711309307,-704.6255950380204,70
-259.41159129972965,-704.6255950380204,71
-177.57987840948917,-704.6255950380204,72
-118.89170869321273,-704.6255950380204,73
-65.39063045078962,-704.6255950380204,74
-46.22742451133533,-704.6255950380204,75
-18.560936119980408,-704.6255950380204,76
-9.71873790202741,-704.6255950380204,77
-6.848808022031838,-704.6255950380204,78
