0.0,0,1
0.0,0,2
0.0,0,3
0.0,0,4
0.0,0,5
0.0,0,6
0.0,0,7
0.0,0,8
0.0,0,9
0.0,0,10
0.0,0,11
0.0,0,12
0.0,0,13
0.0,0,14
0.0,0,15
0.0,0,16
0.0,0,17
0.0,0,18
0.0,0,19
0.0,0,20
0.0,0,21
0.0,0,22
0.0,0,23
0.0,0,24
0.0,0,25
0.0,0,26
0.0,0,27
0.0,0,28
0.0,0,29
0.0,0,30
0.0,0,31
0.0,0,32
0.0,0,33
0.0,0,34
0.0,0,35
0.0,0,36
0.0,0,37
0.0,0,38
0.0,0,39
0.0,0,40
0.0,0,41
0.0,0,42
0.0,0,43
0.0,0,44
0.0,0,45
0.0,0,46
0.0,0,47
0.0,0,48
0.0,0,49
0.0,0,50
0.0,0,51
0.0,0,52
0.0,0,53
0.0,0,54
0.0,0,55
0.0,0,56
0.0,0,57
0.0,0,58
0.0,0,59
0.0,0,60
0.0,0,61
0.0,0,62
0.0,0,63
0.0,0,64
0.0,0,65
0.0,0,66
0.0,0,67
0.0,0,68
0.0,0,69
0.0,0,70
0.0,0,71
0.0,0,72
0.0,0,73
0.0,0,74
0.0,0,75
0.0,0,76
0.0,0,77
0.0,0,78
0.0,0,79
-72.02999999999999,0,80
-72.02999999999999,-102.89999999999999,81
-21.608999999999998,-102.89999999999999,82
-6.4827,-102.89999999999999,83
-2.0288257920000006,-102.89999999999999,84
-0.6086477376000002,-102.89999999999999,85
-0.20779905888000014,-102.89999999999999,86
-0.06233971766400005,-102.89999999999999,87
-0.01870191529920002,-102.89999999999999,88
-0.005610574589760007,-102.89999999999999,89
-0.0016831723769280022,-102.89999999999999,90
-0.0005616056620188009,-102.89999999999999,91
-0.00016848169860564027,-102.89999999999999,92
-0.0006039323376681101,-102.89999999999999,93
-0.00018117970130043307,-102.89999999999999,94
-5.435391039012993e-05,-102.89999999999999,95
-72.03001630617311,-102.89999999999999,96
-21.85406283918023,-102.89999999999999,97
-6.578274067013617,-102.89999999999999,98
-1.9734822201040856,-102.89999999999999,99
-0.5920446660312257,-102.89999999999999,100
-0.17761339980936774,-102.89999999999999,101
-0.05328401994281033,-102.89999999999999,102
-0.0159852059828431,-102.89999999999999,103
-0.004795561794852931,-102.89999999999999,104
-0.0014386685384558796,-102.89999999999999,105
-0.00043160056153676395,-102.89999999999999,106
-0.0001294801684610292,-102.89999999999999,107
-3.884405053830877e-05,-102.89999999999999,108
-1.1653215161492633e-05,-102.89999999999999,109
-3.4959645484477905e-06,-102.89999999999999,110
-0.00017969603296686212,-102.89999999999999,111
-0.00010750298297075697,-102.89999999999999,112
-3.22508948912271e-05,-102.89999999999999,113
-16.487682532295814,-102.89999999999999,114
-4.946304759688745,-102.89999999999999,115
-7.008908997114077,-102.89999999999999,116
-2.1026726991342235,-102.89999999999999,117
-5.665943390968938,-102.89999999999999,118
-7.599040017290682,-102.89999999999999,119
-3.1780417564977856,-102.89999999999999,120
-0.9534125269493359,-102.89999999999999,121
-0.5555226834779751,-102.89999999999999,122
-0.16665680504339253,-102.89999999999999,123
-6.030103719130971,-102.89999999999999,124
-3.603063119024678,-102.89999999999999,125
-1.0809189357074036,-102.89999999999999,126
-0.32428082711100725,-102.89999999999999,127
-0.09728579205293802,-102.89999999999999,128
-0.02918573761588141,-102.89999999999999,129
